budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,genres_parsed,production_countries_parsed
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,25132,[],en,Shorts,"A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out to get their hands on it.",4.100942,"[{""name"": ""Warner Bros. Pictures"", ""id"": 174}]","[{""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-08-21,28972508,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Not So TALL Tales From The Director Of 'Spy Kids',Shorts,5.1,44,2009.0,"['Comedy', 'Family']","['United Arab Emirates', 'United States of America']"
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",,12690,"[{""id"": 1415, ""name"": ""small town""}, {""id"": 14574, ""name"": ""rancher""}]",en,Appaloosa,Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.,16.074397,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Groundswell Productions"", ""id"": 4205}, {""name"": ""Axon Films"", ""id"": 21106}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-09-12,20211394,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Feelings get you killed.,Appaloosa,6.3,299,2008.0,"['Drama', 'Western', 'Crime']",['United States of America']
20000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.mybestfriendsgirlmovie.com,13596,"[{""id"": 248, ""name"": ""date""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 4394, ""name"": ""test""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6060, ""name"": ""insult""}, {""id"": 6593, ""name"": ""stripper""}, {""id"": 6946, ""name"": ""blonde""}, {""id"": 9468, ""name"": ""liar""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 14595, ""name"": ""lap dance""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,My Best Friend's Girl,"When Dustin's girlfriend, Alexis, breaks up with him, he employs his best buddy, Tank, to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis, he finds himself in an impossible position.",17.145287,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""New Wave Entertainment"", ""id"": 2953}, {""name"": ""Management 360"", ""id"": 4220}, {""name"": ""Terra Firma Films"", ""id"": 7948}, {""name"": ""Superfinger Entertainment"", ""id"": 12020}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-09-19,36620508,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's funny what love can make you do...,My Best Friend's Girl,5.4,220,2008.0,"['Romance', 'Comedy']",['United States of America']
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,13159,"[{""id"": 5987, ""name"": ""grandmother granddaughter relationship""}, {""id"": 10505, ""name"": ""promiscuity""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 18255, ""name"": ""rural""}, {""id"": 187536, ""name"": ""veterinary clinic""}, {""id"": 208703, ""name"": ""rebellious teenager""}]",en,Georgia Rule,"Georgia Rule follows a rebellious, uncontrollable teenager who is hauled off by her dysfunctional mother to spend the summer with her grandmother. Her journey will lead all three women to revelations of buried family secrets and an understanding that - regardless what happens - the ties that bind can never be broken.",7.878177,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-05-11,0,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,"In this family, attitude doesn't skip a generation.",Georgia Rule,5.6,130,2007.0,"['Comedy', 'Drama', 'Romance']",['United States of America']
20000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.sonypictures.com/movies/reignoverme/index.html,2355,"[{""id"": 2246, ""name"": ""confidence""}, {""id"": 2754, ""name"": ""trauma""}, {""id"": 2982, ""name"": ""leaving one's family""}, {""id"": 3321, ""name"": ""childhood memory""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 5597, ""name"": ""war on terror""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6381, ""name"": ""loss of daughter""}, {""id"": 6511, ""name"": ""alone""}, {""id"": 13001, ""name"": ""cowardliness""}, {""id"": 18035, ""name"": ""family""}]",en,Reign Over Me,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,20.82778,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Sunlight Productions"", ""id"": 3800}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Madison 23"", ""id"": 11708}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-03-23,22222308,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Let in the unexpected.,Reign Over Me,7.1,334,2007.0,['Drama'],['United States of America']
15000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",http://www.intothewild.com/,5915,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1890, ""name"": ""camping""}, {""id"": 2630, ""name"": ""cutting the cord""}, {""id"": 2796, ""name"": ""self-discovery""}, {""id"": 3593, ""name"": ""wilderness""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9772, ""name"": ""pubic hair""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 189092, ""name"": ""journey""}]",en,Into the Wild,"The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.",43.644978,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Art Linson Productions"", ""id"": 8769}, {""name"": ""Into the Wild"", ""id"": 41051}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-09-11,56255142,148.0,"[{""iso_639_1"": ""da"", ""name"": ""Dansk""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Into the heart. Into the soul.,Into the Wild,7.8,3045,2007.0,"['Adventure', 'Drama']",['United States of America']
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,9842,"[{""id"": 248, ""name"": ""date""}, {""id"": 271, ""name"": ""competition""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 1310, ""name"": ""mentor""}, {""id"": 154781, ""name"": ""traffic policeman""}]",en,School for Scoundrels,"A young guy short on luck, enrolls in a class to build confidence to help win over the girl of his dreams, which becomes complicated when his teacher has the same agenda.",8.244324,"[{""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-29,17807569,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Life's A Game. Learn How To Play.,School for Scoundrels,5.6,111,2006.0,"['Comedy', 'Drama', 'Romance']",['United States of America']
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,13682,[],en,Pooh's Heffalump Movie,"Who or what exactly is a Heffalump? The lovable residents of the Hundred Acre Wood -- Winnie the Pooh, Rabbit, Tigger, Eeyore, Kanga and the rest of the pack -- embark on a journey of discovery in search of the elusive Heffalump. But as is always the case, this unusual road trip opens their eyes to so much more than just the creature they're seeking.",9.03154,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-02-11,0,68.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There's something new in the Hundred Acre Wood.,Pooh's Heffalump Movie,6.4,88,2005.0,"['Animation', 'Family']",['United States of America']
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}]",,9470,"[{""id"": 780, ""name"": ""kung fu""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 11032, ""name"": ""defense""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 33699, ""name"": ""policeman""}, {""id"": 236316, ""name"": ""anarchic comedy""}]",cn,功夫,"Set in Canton, China in the 1940s, the story revolves in a town ruled by the Axe Gang, Sing who desperately wants to become a member. He stumbles into a slum ruled by eccentric landlords who turns out to be the greatest kung-fu masters in disguise. Sing's actions eventually cause the Axe Gang and the slumlords to engage in an explosive kung-fu battle. Only one side will win and only one hero will emerge as the greatest kung-fu master of all.",13.658985,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",2004-02-10,100914445,99.0,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,So many gangsters...so little time.,Kung Fu Hustle,7.2,831,2004.0,"['Action', 'Comedy', 'Crime', 'Fantasy']","['China', 'Hong Kong']"
35000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/the-country-bears,18357,"[{""id"": 2526, ""name"": ""human animal relationship""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4507, ""name"": ""clowning""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 11514, ""name"": ""social satire""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,The Country Bears,"For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall.",6.908351,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-07-26,0,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's A Bear Getting The Family Together!,The Country Bears,4.3,20,2002.0,"['Adventure', 'Comedy', 'Family']",['United States of America']
20000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.kiterunnermovie.com/,7979,"[{""id"": 1228, ""name"": ""1970s""}, {""id"": 3541, ""name"": ""afghanistan""}, {""id"": 6650, ""name"": ""hang gliding""}, {""id"": 7158, ""name"": ""war in afghanistan""}, {""id"": 7955, ""name"": ""taliban""}, {""id"": 7956, ""name"": ""cowardice""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 13001, ""name"": ""cowardliness""}, {""id"": 208349, ""name"": ""child""}]",en,The Kite Runner,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",10.446722,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""MacDonald/Parkes Productions"", ""id"": 384}, {""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Neal Street Productions"", ""id"": 1522}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""Wonderland Films"", ""id"": 2299}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Ebeling Group"", ""id"": 11392}, {""name"": ""Beijing Happy Pictures Cultural Communications Co."", ""id"": 11553}, {""name"": ""Kite Runner Holdings"", ""id"": 29031}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-10-14,73276047,128.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""ps"", ""name"": ""\u067e\u069a\u062a\u0648""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",Released,There is a way to be good again.,The Kite Runner,7.3,394,2007.0,['Drama'],"['China', 'United States of America']"
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.21-grams.com/index.php,470,"[{""id"": 314, ""name"": ""life and death""}, {""id"": 741, ""name"": ""transplantation""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1333, ""name"": ""desperation""}, {""id"": 1465, ""name"": ""loss of family""}, {""id"": 1591, ""name"": ""ex-detainee""}, {""id"": 1647, ""name"": ""sadness""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 9844, ""name"": ""car crash""}]",en,21 Grams,"This is the story of three gentle persons: Paul Rivers an ailing mathematician lovelessly married to an English émigré, Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girls, and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever.",32.243357,"[{""name"": ""This Is That Productions"", ""id"": 10059}, {""name"": ""Y Productions"", ""id"": 10887}, {""name"": ""Mediana Productions Filmgesellschaft"", ""id"": 10888}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-09-06,60427839,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,How much does life weigh?,21 Grams,7.2,918,2003.0,"['Drama', 'Crime', 'Thriller']",['United States of America']
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,15644,"[{""id"": 10183, ""name"": ""independent film""}]",en,Paparazzi,A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.,9.149089,"[{""name"": ""Icon Productions"", ""id"": 152}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Icon Entertainment International"", ""id"": 4564}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-09-03,16605763,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,One good shot deserves another.,Paparazzi,5.8,52,2004.0,"['Action', 'Drama', 'Thriller']",['United States of America']
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,9582,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 1338, ""name"": ""bachelor""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 6256, ""name"": ""truth""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9468, ""name"": ""liar""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 12541, ""name"": ""misunderstanding""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 208764, ""name"": ""fianc\u00e9e""}]",en,A Guy Thing,"Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.",5.596835,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""David Ladd Films"", ""id"": 21447}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-01-17,17432163,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Boy meets girl. Boy meets girl's cousin.,A Guy Thing,5.3,83,2003.0,"['Comedy', 'Romance']",['United States of America']
